txn_id,src,dest,edge_type,amount,currency,is_fraudulent,time_since_previous_transaction,timestamp,transaction_type,name,mobile_number,pincode,narration,transaction_hour,is_weekend,is_odd_hour,tx_count_last_1hr,is_fast_transaction,city,is_high_risk_city,account_type,account_number,avg_amount_per_user,amount_deviation,dest_count_ratio,tx_count_per_user,is_just_below_threshold,structuring_count,is_structuring,unique_dest_count,is_mule_node,unique_tx_types,is_cross_channel,dest_is_routing_node,routing_depth,fraud_category,src_account_category,src_age_group,src_business_category,src_creation_date,src_gender,src_incorporation_year,src_institution_id,src_is_fraudulent,src_is_high_risk_category,src_name,src_node_type,src_number_of_employees,src_occupation,src_risk_score,dest_account_category,dest_age_group,dest_business_category,dest_creation_date,dest_gender,dest_incorporation_year,dest_institution_id,dest_is_fraudulent,dest_is_high_risk_category,dest_name,dest_node_type,dest_number_of_employees,dest_occupation,dest_risk_score
42,account_1935,account_2363,transaction,56818.5,INR,True,21.998505687717557,2025-12-29 13:12:00,TransactionType.TRANSFER,Dhruv Venkataraman,9720963007,110002,"Immediate txn ref Rattan, Deshmukh and",3,0,1,21.998505687717557,1,Delhi,1,Savings,INSAV-9515-91511516,2276.3883771929823,84.43623917858397,6.256632949511655,456,0,10,1,7,1,3,1,1,8,spray_attack,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_5,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
43,account_2152,account_1883,transaction,4560.77,INR,False,1641.9192570385183,2025-09-27 11:42:00,TransactionType.PAYMENT,Bhavini Karnik,9603949693,456550,Online purchase at Sachdeva Inc,23,1,1,1641.9192570385183,0,Shajapur,0,Current,INCUR-7778-24548693,50783.45040268456,0.08980642625520881,0.3712604317387905,149,0,0,0,3,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
44,account_1582,account_2436,transaction,76820.0,INR,False,641.9906135706723,2025-10-25 08:20:00,TransactionType.DEPOSIT,Vritti Murthy,9949290293,244410,"Online purchase at Handa, Acharya and V",17,1,0,641.9906135706723,0,Hasanpur,0,Fixed Deposit,INFD0-1772-33334395,40100.44650684931,1.91564162122878,0.38336841388233445,146,0,0,0,3,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_9,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
45,account_1352,account_1235,transaction,10740.0,INR,False,1257.0130841440428,2025-01-23 16:16:00,TransactionType.WITHDRAWAL,Ryan Sankaran,9685531460,341022,Online purchase at Kashyap-Deshpande,23,0,1,1257.0130841440428,0,Nagaur,0,Wallet,INWLT-4182-96036541,34626.90831858407,0.3101544540660594,0.16953794529771682,113,0,0,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_5,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
46,account_2900,account_1257,transaction,6234.57,INR,False,2766.5831401173045,2025-04-29 12:12:00,TransactionType.PAYMENT,Radha Chada,9522223048,841101,"Bill payment - Nanda, Ganesh and Pa",12,1,0,2766.5831401173045,0,Chhapra,0,Current,INCUR-4125-46472885,26673.698602941175,0.23372597729417535,0.41315666426883274,136,0,0,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
47,account_1350,account_4381,transaction,50182.59,INR,True,16.052942914996674,2025-12-24 07:39:00,TransactionType.TRANSFER,Xalak Chana,9612320575,110002,"Immediate txn ref Bhavsar, Sane and Da",23,0,1,16.052942914996674,1,Delhi,1,Savings,INSAV-8142-91089383,41364.000909090915,8.33308005454555,1.4729654036281803,121,0,15,1,12,1,3,1,1,4,structuring,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2016-07-02 12:51:38,unknown,,institution_3,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
48,account_2297,account_3005,transaction,1031.26,INR,False,1873.818887404752,2025-04-14 19:58:00,TransactionType.PAYMENT,Zinal Kade,9173712984,456001,"UPI payment to Raval, Bajaj and Vor",22,1,1,1873.818887404752,0,Ujjain,0,Current,INCUR-9295-36321822,6569.362586206897,0.1569563302586854,0.19947056559301932,116,0,0,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
49,account_4204,account_4340,transaction,5486350.0,INR,False,1284.060601287712,2025-08-06 11:49:50,TransactionType.PAYMENT,Indali Randhawa,9279743162,751024,Bill payment - Edwin Ltd,22,1,1,1284.060601287712,0,Bhubaneswar,0,Current,INCUR-3057-33228457,125516.95537414966,43.70968267962967,0.35689636781011147,147,0,0,0,3,0,1,0,0,1,normal,Loan,unknown,unknown,2018-09-21 22:33:41,unknown,,institution_15,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2021-12-24 12:35:54,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
50,account_2652,account_3059,transaction,54232.71,INR,False,2470.872534711868,2025-09-05 15:54:00,TransactionType.PAYMENT,Baljiwan Srinivas,9524303039,244001,Online purchase at Shukla-Taneja,14,0,0,2470.872534711868,0,Moradabad,0,Savings,INSAV-3561-91884901,23131.216219239373,2.344466673058932,0.869330458147906,447,0,0,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
51,account_1413,account_1946,transaction,184360.48,INR,True,20.115008440419377,2025-12-29 18:34:00,TransactionType.TRANSFER,Vrishti Barad,9202698732,700046,Immediate txn ref Sharaf LLC,1,0,1,20.115008440419377,1,Kolkata,1,Wallet,INWLT-9946-96244745,22804.191009174312,40.13938109530923,4.696174261085479,436,0,7,1,5,1,2,1,1,5,mule_network,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
52,account_1745,account_1205,transaction,626.81,INR,False,1566.6165805214725,2025-02-13 18:35:00,TransactionType.PAYMENT,Guneet Zacharia,9150921287,244001,"UPI payment to Mohanty, Dhawan and ",23,0,1,1566.6165805214725,0,Moradabad,0,Fixed Deposit,INFD0-6985-31966043,5517.786693548387,0.1135775007816044,0.2776251512586638,124,0,0,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
53,account_1377,account_3419,transaction,1947.22,INR,False,1014.7412480080504,2025-10-12 18:42:00,TransactionType.PAYMENT,Chanakya Kala,9676850331,841101,Online purchase at Sahota Inc,15,0,0,1014.7412480080504,0,Chhapra,0,Salary,INSAL-7000-43253711,35081.96019607843,0.05550329815719656,0.17247758830105242,102,0,1,0,2,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
54,account_2048,account_1196,transaction,24104.0,INR,False,1679.0313908640035,2025-10-15 11:34:00,TransactionType.DEPOSIT,Dakshesh Choudhary,9620125169,244410,UPI payment to Bath-Viswanathan,13,1,0,1679.0313908640035,0,Hasanpur,0,Salary,INSAL-3675-45710417,40900.09795275591,0.5893240330086512,0.39129335655297626,127,0,0,0,1,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
55,account_4358,account_3846,transaction,889114.82,INR,True,21.82062593422617,2025-12-31 09:44:00,TransactionType.TRANSFER,Eshana Biswas,9770939970,411010,"IMPS txn ref Krishnan, Ganesan an",22,1,1,21.82062593422617,1,Pune,1,Savings,INSAV-9788-84963508,105505.18657894738,35.18117102703828,1.6554372446657852,152,0,11,1,23,1,2,1,1,7,structuring,Current,unknown,unknown,2024-10-05 16:24:17,unknown,,institution_1,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
56,account_2752,account_1178,transaction,53135.26,INR,False,1935.6693670381842,2025-10-29 23:00:00,TransactionType.TRANSFER,Vidhi Pandya,9115875898,751024,UPI payment to Patla-Sankar,9,0,0,1935.6693670381842,0,Bhubaneswar,0,Salary,INSAL-9953-11197749,25421.45568627451,2.090091557468523,0.14936230777799406,102,0,0,0,1,0,1,0,1,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
57,account_1886,account_1262,transaction,3221569.82,INR,False,2724.9202617948217,2025-04-03 11:59:00,TransactionType.TRANSFER,Yoshita Aggarwal,9841713716,456550,NEFT transfer - Lad-Sane,15,1,0,2724.9202617948217,0,Shajapur,0,Salary,INSAL-4064-24187634,85407.43145631067,37.71957598411045,0.12787553442268648,103,0,1,0,3,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
58,account_1549,account_2115,transaction,48615.5,INR,True,15.315696085511675,2025-12-27 22:22:00,TransactionType.TRANSFER,Amara Soman,9438291204,110001,"Urgent transfer to Sathe, Chahal and Ar",1,1,1,15.315696085511675,1,Delhi,1,Current,INCUR-7097-97860968,25109.800417536535,9.167948166147042,5.165256801067953,479,1,7,1,13,1,3,1,0,3,mule_network,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_14,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_5,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
59,account_4318,account_2918,transaction,5.83,INR,False,2518.678535655017,2025-01-01 13:11:00,TransactionType.PAYMENT,Tara Dalal,9364669245,244601,EMI deduction - Vasa Group,10,0,0,2518.678535655017,0,Rampur,0,Fixed Deposit,INFD0-6436-34346713,639.5116560509555,0.009102098213082633,0.48463128980749487,157,0,0,0,1,1,1,0,0,1,normal,Loan,unknown,unknown,2017-04-22 20:02:43,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
60,account_4268,account_2393,transaction,301481.3,INR,True,40.61676234370518,2025-12-31 10:21:00,TransactionType.TRANSFER,Charvi Sastry,9388308127,700091,Refund from Deshpande PLC,23,0,1,40.61676234370518,1,Kolkata,1,Savings,INSAV-4447-81911859,45648.86883629191,44.34035278380049,6.302265574505799,507,0,10,1,11,0,2,1,1,5,routing_layering,Loan,unknown,unknown,2024-06-30 14:03:11,unknown,,institution_1,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
61,account_4033,account_1784,transaction,19164.92,INR,False,2352.6874097448936,2025-10-07 00:01:00,TransactionType.PAYMENT,Yug Varghese,9454316228,751010,"EMI deduction - Randhawa, Varma and ",23,0,1,2352.6874097448936,0,Bhubaneswar,0,Salary,INSAL-2815-39366150,279979.055234375,0.06845101871258934,0.23477062100543342,128,0,1,0,2,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_9,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
62,account_4514,account_1163,transaction,6646.42,INR,False,1517.7813902640846,2025-11-06 08:08:00,TransactionType.PAYMENT,Rehaan Keer,9498275232,841301,EMI deduction - Chaudhary-Mall,20,0,0,1517.7813902640846,0,Siwan,0,Current,INCUR-6794-49471866,87940.01964788733,0.07557815484300758,0.421323615214855,142,0,1,0,2,0,1,0,0,2,normal,Current,unknown,unknown,2024-08-22 09:52:41,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
63,account_3475,account_4365,transaction,3.64,INR,False,2973.625196923324,2025-01-26 15:11:00,TransactionType.PAYMENT,Jagvi Menon,9276967680,341022,NEFT transfer - Tella LLC,9,0,0,2973.625196923324,0,Nagaur,0,Fixed Deposit,INFD0-8970-12828510,277.724375,0.0130594965007994,0.33357010089940115,128,0,0,0,3,0,1,0,1,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2023-05-24 19:12:14,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
64,account_4198,account_1307,transaction,2693.95,INR,False,631.1264166169585,2025-11-24 23:56:00,TransactionType.PAYMENT,Avi Bhavsar,9475287399,841226,NEFT transfer - Patil Ltd,22,0,1,631.1264166169585,0,Siwan,0,Fixed Deposit,INFD0-6556-17131470,38200.13664473684,0.07052015297485026,0.2983756685094397,152,0,0,0,2,0,1,0,0,2,normal,Current,unknown,unknown,2019-12-28 07:47:04,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
65,account_2457,account_1243,transaction,2096.0,INR,False,3020.3614045681347,2025-08-05 13:33:00,TransactionType.DEPOSIT,Pooja Bajaj,9994801033,841001,Salary credit from Ramachandran Group,10,0,0,3020.3614045681347,0,Chhapra,0,Fixed Deposit,INFD0-4054-38929115,37775.58694444445,0.05548410191430078,0.13509056753031584,108,0,0,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
66,account_2810,account_4151,transaction,3469.92,INR,False,3142.6079395295537,2025-11-19 10:43:00,TransactionType.PAYMENT,Diya Mital,9856432916,456335,NEFT transfer - Devan PLC,23,0,1,3142.6079395295537,0,Nagda,0,Fixed Deposit,INFD0-9371-35190370,150742.747,0.023018666240265342,0.14893410914428337,100,0,1,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2019-12-16 02:42:22,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
67,account_4186,account_3405,transaction,7803227.55,INR,False,2944.7825030024464,2025-12-12 13:00:00,TransactionType.TRANSFER,Jeremiah Palla,9847386023,841001,"EMI deduction - Ahluwalia, Chowdhury",23,0,1,2944.7825030024464,0,Chhapra,0,Fixed Deposit,INFD0-1907-40908254,95940.33682119205,81.33332105370852,0.22537931032945474,151,0,0,0,3,0,1,0,0,2,normal,Savings,unknown,unknown,2014-11-21 19:31:22,unknown,,institution_14,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
68,account_3759,account_4470,transaction,6.76,INR,False,1611.5992428381146,2025-02-23 13:21:00,TransactionType.PAYMENT,Ubika Pandya,9490269288,244221,UPI payment to Barad-Mishra,16,1,0,1611.5992428381146,0,Amroha,0,Current,INCUR-8791-28656867,129.7323354564756,0.05170870677400688,1.1531086452031674,471,0,0,0,3,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2014-03-21 17:10:25,unknown,,institution_22,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
69,account_3703,account_1208,transaction,9.88,INR,False,626.7254650753089,2025-07-01 17:31:00,TransactionType.PAYMENT,Unni Madan,9623611185,341306,EMI deduction - Sawhney-Kakar,12,1,0,626.7254650753089,0,Didwana,0,Current,INCUR-5872-31041050,118.70173076923078,0.08253848909709872,1.4458566301483473,468,0,1,0,3,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
70,account_3917,account_3530,transaction,1000.33,INR,False,3472.3673167493916,2025-05-18 08:08:00,TransactionType.PAYMENT,Harish Baria,9410806606,751024,Bill payment - Bala-Chandra,18,0,0,3472.3673167493916,0,Bhubaneswar,0,Fixed Deposit,INFD0-5093-11526040,37863.65713114754,0.026418567492510755,0.25075169310342726,122,0,0,0,1,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
71,account_3859,account_1684,transaction,214.0,INR,False,3167.11339590369,2025-07-21 05:36:00,TransactionType.DEPOSIT,Anvi Parmer,9582205740,841101,"Online purchase at Roy, Kari and Chaudh",18,0,0,3167.11339590369,0,Chhapra,0,Fixed Deposit,INFD0-7535-43309563,4430.531908396946,0.048290298800401046,0.26554180036012,131,0,1,0,3,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
72,account_4438,account_2175,transaction,4138170.13,INR,False,1835.928704903679,2025-05-01 07:49:00,TransactionType.TRANSFER,Tanmayi Gill,9114062095,244410,Online purchase at Wable PLC,20,0,0,1835.928704903679,0,Hasanpur,0,Fixed Deposit,INFD0-5182-30769705,37550.09787499999,110.20104242424898,0.21490420576691302,160,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2024-09-17 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_23,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
73,account_1237,account_4251,transaction,7837.52,INR,False,2041.8529134677779,2025-05-20 18:08:00,TransactionType.PAYMENT,Shivansh Vora,9890155099,341502,Salary credit from Dass-Puri,23,1,1,2041.8529134677779,0,Nawa,0,Fixed Deposit,INFD0-7290-28208085,19820.12502173913,0.3954124698474015,1.3301804842604479,460,0,0,0,2,1,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2024-03-06 14:52:28,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
74,account_3614,account_2036,transaction,12316.25,INR,False,2286.5761990863566,2025-05-06 13:04:00,TransactionType.PAYMENT,Hema Luthra,9565022862,751010,UPI payment to Bedi Group,9,0,0,2286.5761990863566,0,Bhubaneswar,0,Current,INCUR-2445-34570557,39046.79023076923,0.3154147757712274,0.3847817397468944,130,0,0,0,1,0,1,0,1,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
75,account_1288,account_1276,transaction,39.2,INR,False,694.3993125580199,2025-02-05 05:42:00,TransactionType.DEPOSIT,Vasudha Keer,9112956537,456001,"EMI deduction - Choudhury, Kakar and",13,0,0,694.3993125580199,0,Ujjain,0,Salary,INSAL-2722-37925721,375.8019090909091,0.10403344318126163,0.1382854264186694,110,0,0,0,1,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
76,account_4103,account_4409,transaction,19108.25,INR,False,1259.4906540597303,2025-06-25 10:58:00,TransactionType.PAYMENT,Yamini Koshy,9392237577,841226,UPI payment to Kale and Sons,10,1,0,1259.4906540597303,0,Siwan,0,Savings,INSAV-4019-90533619,14552.359977777778,1.3129785856446416,1.3781620536350296,450,0,1,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2024-05-03 09:58:50,unknown,,institution_17,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
77,account_1782,account_3885,transaction,11683.33,INR,False,1384.8939253425467,2025-03-24 15:04:00,TransactionType.PAYMENT,Advay Dayal,9674910077,341001,"UPI payment to Rastogi, Trivedi and",22,0,1,1384.8939253425467,0,Nagaur,0,Current,INCUR-7050-44528387,56268.7765,0.20763064520080332,0.35131294973501903,120,0,1,0,3,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
